"room_type","reviews","overall_sa","bedrooms","price"
"Private room",41,5,1,103
"Private room",7,5,1,105
"Private room",6,4.5,1,109
"Private room",26,4.5,1,110
"Private room",2,5,1,111
"Private room",20,4.5,1,115
"Private room",6,5,1,120
"Private room",4,4.5,1,125
"Private room",16,5,1,125
"Private room",8,5,1,128
"Private room",19,5,1,129
"Private room",17,5,1,129
"Entire home/apt",3,5,1,130
"Entire home/apt",106,4,1,135
"Private room",78,5,1,135
"Private room",49,5,1,135
"Private room",7,4.5,1,138
"Private room",31,4.5,1,140
"Entire home/apt",14,5,1,143
"Entire home/apt",37,4.5,3,149
"Private room",0,0,1,149
"Entire home/apt",24,4.5,2,150
"Private room",17,4.5,1,150
"Private room",6,4.5,1,150
"Entire home/apt",2,5,1,150
"Private room",60,5,1,150
"Entire home/apt",0,0,1,150
"Entire home/apt",0,0,2,150
"Entire home/apt",0,0,2,150
"Private room",6,5,1,155
"Entire home/apt",11,4.5,0,159
"Private room",18,4.5,1,162
"Entire home/apt",1,5,2,165
"Entire home/apt",0,0,1,165
"Entire home/apt",12,4,1,166
"Entire home/apt",1,4,1,175
"Entire home/apt",2,5,1,175
"Entire home/apt",2,5,1,175
"Entire home/apt",1,5,1,175
"Private room",88,5,1,175
"Private room",2,4.5,1,179
"Private room",37,5,1,179
"Private room",6,5,1,179
"Entire home/apt",3,4.5,1,180
"Entire home/apt",25,5,1,189
"Entire home/apt",20,5,1,189
"Entire home/apt",16,5,2,190
"Entire home/apt",1,5,1,195
"Entire home/apt",17,4.5,2,199
"Entire home/apt",1,4,2,200
"Entire home/apt",13,4.5,2,200
"Entire home/apt",7,4.5,2,200
"Entire home/apt",5,4.5,0,200
"Entire home/apt",0,0,1,200
"Private room",10,5,1,204
"Entire home/apt",26,5,2,210
"Entire home/apt",64,5,3,225
"Entire home/apt",4,5,2,225
"Entire home/apt",1,5,1,225
"Entire home/apt",0,0,1,225
"Entire home/apt",0,0,2,225
"Entire home/apt",3,4,1,249
"Entire home/apt",6,4.5,2,249
"Entire home/apt",39,4.5,2,250
"Entire home/apt",63,5,2,250
"Entire home/apt",1,5,1,250
"Entire home/apt",1,4,1,254
"Entire home/apt",2,5,1,255
"Entire home/apt",6,4.5,1,259
"Entire home/apt",6,4.5,1,270
"Entire home/apt",5,5,2,275
"Entire home/apt",4,5,2,275
"Entire home/apt",1,5,2,279
"Entire home/apt",4,4.5,2,295
"Entire home/apt",0,0,2,299
"Entire home/apt",48,5,2,300
"Entire home/apt",13,5,2,300
"Entire home/apt",4,5,3,300
"Entire home/apt",2,5,1,308
"Entire home/apt",0,0,2,350
"Entire home/apt",0,0,2,350
"Entire home/apt",1,5,2,400
"Entire home/apt",20,5,3,490
"Entire home/apt",0,0,2,499
"Entire home/apt",0,0,1,499
"Entire home/apt",25,5,4,500
"Entire home/apt",4,5,1,500
"Entire home/apt",0,0,4,500
"Entire home/apt",0,0,2,500
"Entire home/apt",0,0,5,550
"Entire home/apt",1,5,2,579
"Entire home/apt",6,5,2,600
"Entire home/apt",1,5,2,679
"Shared room",15,4.5,1,119
"Private room",41,4.5,1,188
"Entire home/apt",1,4,1,65
"Private room",10,4,1,70
"Private room",28,4.5,1,70
"Private room",4,5,1,70
"Shared room",26,4.5,1,85
"Entire home/apt",3,4.5,1,90
"Private room",123,4.5,1,90
"Private room",1,5,1,90
"Private room",0,0,1,90
"Private room",0,0,1,90
"Private room",33,5,1,96
"Private room",140,5,1,99
"Entire home/apt",9,4,0,100
"Entire home/apt",7,4.5,0,100
"Private room",5,4.5,1,100
"Shared room",47,5,1,100
"Private room",163,4.5,1,110
"Private room",103,4.5,1,110
"Private room",23,4.5,1,110
"Shared room",19,4.5,1,110
"Private room",21,5,1,110
"Private room",1,5,1,110
"Private room",0,0,1,110
"Shared room",78,5,1,112
"Private room",46,4.5,1,120
"Entire home/apt",11,5,2,120
"Private room",8,5,1,120
"Private room",3,5,1,120
"Entire home/apt",0,0,0,120
"Private room",0,0,1,120
"Entire home/apt",6,4,0,122
"Entire home/apt",1,4,1,125
"Private room",56,4.5,1,125
"Private room",2,4.5,1,125
"Entire home/apt",9,5,2,125
"Shared room",12,5,1,125
"Entire home/apt",0,0,1,125
"Private room",40,5,1,129
"Entire home/apt",1,4.5,1,130
"Entire home/apt",1,5,0,130
"Private room",41,5,1,130
"Entire home/apt",0,0,0,130
"Entire home/apt",0,0,0,135
"Entire home/apt",2,1.5,0,138
"Entire home/apt",5,4,1,140
"Entire home/apt",12,5,0,140
"Entire home/apt",0,0,0,140
"Entire home/apt",1,3,0,143
"Entire home/apt",8,4,0,144
"Entire home/apt",6,4,1,145
"Private room",1,5,1,145
"Entire home/apt",9,4.5,1,149
"Private room",15,4.5,1,149
"Entire home/apt",0,0,1,149
"Entire home/apt",11,4.5,1,150
"Entire home/apt",2,4.5,0,150
"Private room",153,4.5,1,150
"Private room",46,4.5,1,150
"Entire home/apt",21,5,1,150
"Entire home/apt",3,5,1,150
"Entire home/apt",2,5,2,150
"Entire home/apt",1,5,0,150
"Private room",9,5,1,150
"Entire home/apt",0,0,0,150
"Entire home/apt",0,0,0,150
"Entire home/apt",0,0,0,150
"Entire home/apt",0,0,0,150
"Entire home/apt",0,0,1,150
"Entire home/apt",0,0,0,150
"Entire home/apt",0,0,0,150
"Private room",18,5,1,152
"Private room",1,5,1,155
"Entire home/apt",0,0,0,155
"Entire home/apt",9,5,1,160
"Entire home/apt",4,5,1,160
"Entire home/apt",27,4.5,1,164
"Private room",1,5,1,168
"Entire home/apt",9,4.5,1,170
"Entire home/apt",21,4.5,1,175
"Entire home/apt",10,4.5,0,175
"Entire home/apt",3,4.5,0,175
"Private room",6,4.5,1,175
"Entire home/apt",21,5,1,175
"Entire home/apt",0,0,2,175
"Entire home/apt",0,0,NA,176
"Entire home/apt",21,4.5,0,179
"Entire home/apt",1,5,1,179
"Entire home/apt",42,4.5,0,185
"Entire home/apt",1,5,1,185
"Private room",5,5,1,185
"Entire home/apt",0,0,NA,186
"Entire home/apt",10,5,1,189
"Entire home/apt",37,5,1,190
"Entire home/apt",15,5,1,190
"Entire home/apt",1,5,1,190
"Entire home/apt",0,0,1,190
"Entire home/apt",0,0,2,198
"Entire home/apt",59,4.5,1,199
"Entire home/apt",5,4.5,1,199
"Entire home/apt",3,4.5,1,199
"Entire home/apt",21,5,1,199
"Entire home/apt",7,5,1,199
"Private room",12,5,1,199
"Entire home/apt",37,4.5,0,200
"Entire home/apt",31,4.5,1,200
"Entire home/apt",20,4.5,1,200
"Entire home/apt",12,5,1,200
"Entire home/apt",6,5,1,200
"Entire home/apt",6,5,1,200
"Entire home/apt",3,5,1,200
"Entire home/apt",2,5,1,200
"Entire home/apt",2,5,1,200
"Entire home/apt",1,5,2,200
"Entire home/apt",0,0,2,200
"Private room",0,0,1,200
"Private room",0,0,1,200
"Entire home/apt",10,5,0,202
"Private room",7,4.5,1,209
"Entire home/apt",3,4.5,2,210
"Entire home/apt",25,5,1,215
"Private room",64,5,1,215
"Entire home/apt",7,4.5,NA,219
"Entire home/apt",0,0,3,220
"Entire home/apt",0,0,2,220
"Entire home/apt",20,5,2,224
"Entire home/apt",11,4,0,225
"Entire home/apt",24,4.5,1,225
"Entire home/apt",17,4.5,1,225
"Entire home/apt",4,4.5,1,225
"Entire home/apt",3,4.5,NA,225
"Entire home/apt",0,0,1,225
"Private room",52,5,1,227
"Entire home/apt",1,5,2,230
"Entire home/apt",33,5,2,235
"Entire home/apt",8,5,2,235
"Entire home/apt",3,3,1,239
"Entire home/apt",6,4,1,239
"Entire home/apt",0,0,1,245
"Entire home/apt",127,4.5,1,248
"Entire home/apt",4,5,1,249
"Entire home/apt",19,4.5,1,250
"Entire home/apt",16,4.5,1,250
"Entire home/apt",16,4.5,2,250
"Entire home/apt",7,4.5,1,250
"Entire home/apt",8,5,1,250
"Entire home/apt",4,5,1,250
"Entire home/apt",3,5,2,250
"Entire home/apt",1,5,1,250
"Entire home/apt",0,0,1,250
"Entire home/apt",4,4,1,255
"Entire home/apt",54,4.5,2,255
"Entire home/apt",4,5,1,255
"Entire home/apt",0,0,1,259
"Entire home/apt",1,4.5,NA,269
"Entire home/apt",1,0,NA,275
"Entire home/apt",0,0,3,275
"Entire home/apt",22,4.5,2,280
"Entire home/apt",8,5,1,280
"Entire home/apt",3,5,1,295
"Entire home/apt",2,5,2,299
"Entire home/apt",0,0,1,300
"Entire home/apt",6,4.5,2,325
"Entire home/apt",2,5,2,325
"Private room",10,4.5,1,350
"Entire home/apt",9,5,2,350
"Entire home/apt",4,5,1,350
"Entire home/apt",0,0,2,365
"Entire home/apt",1,4,2,400
"Entire home/apt",17,5,1,400
"Entire home/apt",4,5,2,410
"Entire home/apt",18,4.5,2,417
"Entire home/apt",7,5,2,450
"Entire home/apt",0,0,2,450
"Entire home/apt",9,5,1,475
"Entire home/apt",3,5,3,495
"Entire home/apt",9,5,3,500
"Entire home/apt",0,0,2,500
"Entire home/apt",0,0,2,525
"Entire home/apt",15,5,3,700
"Entire home/apt",3,5,5,700
"Private room",0,0,1,99
"Shared room",34,5,1,78
"Entire home/apt",6,4.5,1,250
"Entire home/apt",49,4.5,0,120
"Entire home/apt",0,0,2,299
"Entire home/apt",8,4.5,3,350
"Entire home/apt",16,4.5,0,180
"Private room",14,5,1,101
"Entire home/apt",0,0,1,105
"Private room",33,4.5,1,125
"Entire home/apt",3,5,0,90
"Private room",4,5,1,90
"Private room",3,3.5,1,90
"Entire home/apt",9,4.5,1,134
"Private room",0,0,1,80
"Private room",3,5,1,90
"Entire home/apt",73,5,1,128
"Entire home/apt",7,3.5,0,169
"Entire home/apt",22,3.5,1,189
"Entire home/apt",10,3.5,1,189
"Private room",0,0,1,190
"Entire home/apt",4,4.5,0,200
"Entire home/apt",7,5,1,210
"Entire home/apt",29,4,0,229
"Entire home/apt",20,4,0,229
"Entire home/apt",5,4.5,1,229
"Entire home/apt",0,0,2,236
"Entire home/apt",11,5,1,249
"Entire home/apt",7,5,1,249
"Entire home/apt",7,5,0,250
"Private room",0,0,1,250
"Entire home/apt",1,0,2,260
"Entire home/apt",0,0,1,275
"Entire home/apt",0,0,2,280
"Entire home/apt",1,5,1,299
"Entire home/apt",0,0,1,300
"Entire home/apt",6,4.5,2,349
"Entire home/apt",10,5,2,349
"Entire home/apt",8,5,2,349
"Entire home/apt",4,5,2,349
"Entire home/apt",10,4,2,350
"Entire home/apt",16,4.5,1,350
"Entire home/apt",1,5,2,369
"Entire home/apt",14,5,2,448
"Entire home/apt",0,0,1,450
"Entire home/apt",1,5,1,246
"Entire home/apt",0,0,1,246
"Entire home/apt",2,5,1,277
"Entire home/apt",0,0,2,290
"Entire home/apt",2,5,2,337
"Entire home/apt",1,5,2,315
"Entire home/apt",0,0,1,215
"Entire home/apt",0,0,2,272
"Entire home/apt",1,5,1,162
"Private room",7,4,1,169
"Entire home/apt",2,4.5,2,300
"Private room",2,4,1,80
"Private room",2,3.5,1,80
"Entire home/apt",0,0,4,220
"Private room",0,0,1,45
"Entire home/apt",0,0,2,150
"Private room",12,4.5,1,75
"Private room",0,0,1,115
"Entire home/apt",5,5,1,169
"Private room",9,5,1,130
"Entire home/apt",1,5,1,220
"Private room",0,0,1,150
"Entire home/apt",1,0,1,141
"Private room",28,4.5,1,105
"Entire home/apt",14,4.5,2,160
"Entire home/apt",0,0,1,99
"Entire home/apt",0,0,2,400
"Entire home/apt",13,5,3,300
"Entire home/apt",0,0,0,85
"Private room",1,4,1,80
"Private room",47,4.5,1,80
"Entire home/apt",2,5,2,349
"Entire home/apt",1,5,2,349
"Entire home/apt",2,5,2,369
"Private room",0,0,1,68
"Private room",0,0,1,80
"Shared room",0,0,1,30
"Private room",0,0,1,45
"Private room",1,5,1,47
"Private room",78,4.5,1,50
"Private room",5,5,1,50
"Private room",2,5,1,50
"Private room",0,0,1,50
"Private room",0,0,1,50
"Private room",49,5,1,55
"Private room",0,0,1,55
"Private room",21,4.5,1,57
"Private room",1,5,1,59
"Private room",5,5,1,60
"Private room",40,5,1,63
"Private room",3,5,1,65
"Private room",1,4,1,69
"Private room",4,5,1,70
"Private room",0,0,1,70
"Private room",1,5,1,73
"Private room",13,5,1,75
"Private room",0,0,1,75
"Private room",0,0,1,76
"Private room",12,4.5,1,81
"Entire home/apt",0,0,1,85
"Private room",1,0,1,85
"Private room",0,0,1,85
"Private room",1,5,1,90
"Entire home/apt",21,4.5,1,95
"Private room",49,4.5,1,95
"Private room",14,5,1,95
"Private room",69,5,1,96
"Private room",11,4.5,1,100
"Entire home/apt",0,0,2,129
"Entire home/apt",4,5,2,149
"Private room",0,0,1,150
"Entire home/apt",4,5,1,155
"Entire home/apt",44,5,1,160
"Entire home/apt",13,4.5,2,165
"Entire home/apt",5,4.5,2,175
"Entire home/apt",2,5,2,180
"Entire home/apt",23,4.5,2,190
"Entire home/apt",1,5,2,200
"Entire home/apt",0,0,3,200
"Entire home/apt",2,5,3,295
"Entire home/apt",0,0,4,300
"Entire home/apt",0,0,2,450
"Entire home/apt",0,0,1,800
"Private room",7,5,1,100
"Private room",0,0,1,200
"Private room",3,4.5,1,69
"Private room",47,4.5,1,69
"Private room",31,4.5,1,69
"Private room",3,4.5,1,69
"Private room",27,4.5,1,79
"Entire home/apt",11,4,3,319
"Private room",1,5,1,75
"Entire home/apt",124,5,2,392
"Private room",2,4,1,125
"Entire home/apt",5,5,2,175
"Entire home/apt",11,4.5,1,189
"Entire home/apt",3,5,2,200
"Entire home/apt",1,4.5,1,230
"Entire home/apt",3,5,2,289
"Entire home/apt",17,4.5,1,165
"Private room",0,0,1,65
"Private room",0,0,1,103
"Private room",3,4,1,110
"Private room",11,5,1,125
"Entire home/apt",9,4.5,0,139
"Entire home/apt",0,0,1,149
"Private room",44,4.5,1,150
"Entire home/apt",2,5,0,150
"Private room",0,0,1,155
"Entire home/apt",52,4,1,165
"Entire home/apt",3,4.5,1,165
"Entire home/apt",0,0,1,185
"Private room",18,5,1,190
"Entire home/apt",0,0,2,190
"Entire home/apt",1,5,0,200
"Entire home/apt",13,5,1,219
"Entire home/apt",7,5,1,219
"Entire home/apt",0,0,1,225
"Entire home/apt",6,5,1,229
"Entire home/apt",4,5,1,249
"Entire home/apt",0,0,2,275
"Entire home/apt",2,4.5,1,277
"Entire home/apt",2,5,1,277
"Entire home/apt",1,4,2,299
"Entire home/apt",0,0,1,299
"Entire home/apt",2,4,1,300
"Entire home/apt",2,4,2,310
"Entire home/apt",2,4.5,2,340
"Entire home/apt",5,4.5,2,349
"Entire home/apt",17,5,1,350
"Entire home/apt",2,5,2,350
"Entire home/apt",0,0,2,350
"Entire home/apt",3,5,2,399
"Entire home/apt",2,5,2,400
"Entire home/apt",17,4.5,1,425
"Entire home/apt",2,0,2,450
"Entire home/apt",0,0,2,450
"Private room",114,4.5,1,60
"Private room",27,4.5,1,65
"Private room",11,5,1,75
"Private room",9,4.5,1,80
"Private room",4,5,1,86
"Private room",3,4.5,1,115
"Entire home/apt",1,4,0,125
"Entire home/apt",0,0,0,150
"Entire home/apt",0,0,0,150
"Entire home/apt",0,0,0,155
"Private room",0,0,1,160
"Entire home/apt",1,5,3,220
"Entire home/apt",12,4.5,1,95
"Entire home/apt",13,5,2,150
"Entire home/apt",0,0,4,171
"Entire home/apt",0,0,3,495
"Shared room",5,4.5,1,150
"Entire home/apt",2,5,1,170
"Private room",1,5,1,150
"Private room",4,5,1,250
"Private room",5,5,1,110
"Entire home/apt",0,0,1,200
"Entire home/apt",25,4.5,2,250
"Private room",0,0,1,50
"Private room",197,4.5,1,55
"Private room",176,4.5,1,55
"Private room",171,4.5,1,55
"Private room",2,4.5,1,69
"Private room",1,5,1,70
"Private room",144,4.5,1,75
"Entire home/apt",106,5,0,80
"Private room",44,5,1,84
"Private room",34,5,1,84
"Private room",242,5,1,85
"Private room",11,5,1,99
"Private room",18,5,1,105
"Private room",22,5,1,110
"Private room",0,0,1,118
"Entire home/apt",45,5,1,129
"Private room",0,0,1,145
"Entire home/apt",2,5,2,149
"Entire home/apt",5,4.5,1,250
"Entire home/apt",0,0,3,350
"Private room",4,5,1,100
"Entire home/apt",12,4.5,3,250
"Entire home/apt",9,4,1,175
"Entire home/apt",2,5,1,100
"Entire home/apt",20,4.5,1,175
